Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Amazon URL (product.metafields.custom.amazon_url),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Age group (product.metafields.shopify.age-group),Audio purpose (product.metafields.shopify.audio-purpose),Baby gift items included (product.metafields.shopify.baby-gift-items-included),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Bag/Case storage features (product.metafields.shopify.bag-case-storage-features),Calendar format (product.metafields.shopify.calendar-format),Carry options (product.metafields.shopify.carry-options),Color (product.metafields.shopify.color-pattern),Connectivity technology (product.metafields.shopify.connectivity-technology),Constitutive ingredients (product.metafields.shopify.constitutive-ingredients),Cosmetic function (product.metafields.shopify.cosmetic-function),Cover material (product.metafields.shopify.cover-material),Decoration material (product.metafields.shopify.decoration-material),Dinnerware pieces included (product.metafields.shopify.dinnerware-pieces-included),Dispenser type (product.metafields.shopify.dispenser-type),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Fabric (product.metafields.shopify.fabric),Filler material (product.metafields.shopify.filler-material),Flavor (product.metafields.shopify.flavor),Material (product.metafields.shopify.material),Mounting type (product.metafields.shopify.mounting-type),Neckline (product.metafields.shopify.neckline),Occasion (product.metafields.shopify.occasion),Package type (product.metafields.shopify.package-type),Paint type (product.metafields.shopify.paint-type),Power source (product.metafields.shopify.power-source),Product certifications & standards (product.metafields.shopify.product-certifications-standards),Product form (product.metafields.shopify.product-form),Scarf/Shawl style (product.metafields.shopify.scarf-shawl-style),Scent (product.metafields.shopify.scent),Season (product.metafields.shopify.season),Shape (product.metafields.shopify.shape),Size (product.metafields.shopify.size),Skin care effect (product.metafields.shopify.skin-care-effect),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Speaker design (product.metafields.shopify.speaker-design),Speaker features (product.metafields.shopify.speaker-features),Speaker technology (product.metafields.shopify.speaker-technology),Suitable for skin type (product.metafields.shopify.suitable-for-skin-type),Tableware material (product.metafields.shopify.tableware-material),Target gender (product.metafields.shopify.target-gender),Vase shape (product.metafields.shopify.vase-shape),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
chatham-throw-pilloiw,Chatham Throw Pilloiw,"<p><meta charset=""utf-8""><span>Decorative throw pillows are the best way to elevate your space. Our designer toss pillows come in a variety of colors and sizes to refresh any room. These throw pillows are made in the USA with the finest fabrics and the best attention to detail. </span></p>
<ul class=""ul1"">
<li class=""li1"">Reversible throw pillow with the same fabric on both sides. </li>
<li class=""li1"">Includes a hidden zipper for easy cover removal and cleaning. </li>
<li class=""li1"">Includes a 95/5 feather down insert or a 100% poly fiber insert for outdoor styles.<span class=""Apple-converted-space""> </span>
</li>
<li class=""li1"">All four sides have a clean knife-edge finish. </li>
<li class=""li1"">Proudly made for you in the USA! </li>
<li class=""li1"">Spot clean as needed and lay flat to dry. </li>
<li class=""li1"">Fabric content: 100% Polyester<span class=""Apple-converted-space""> </span>
</li>
<li class=""li1"">24” x 24”</li>
</ul>
<p><br></p>",Thnk ,Home & Garden > Decor > Throw Pillows,"","",true,Title,Default Title,,,,,,,,P24CHAT-ROBIN,1360.77711,shopify,deny,manual,64.00,,true,true,"",https://cdn.shopify.com/s/files/1/0659/1450/3415/files/ScreenShot2024-10-24at4.41.18PM.png?v=1729802640,1,"",false,,,4454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,40.20,true,,,true,,,active
brewster-throw-pillow,Brewster Throw Pillow,"<p><meta charset=""utf-8""><span>Decorative throw pillows are the best way to elevate your space. Our designer toss pillows come in a variety of colors and sizes to refresh any room. All of our throw pillows are made in the USA with the finest fabrics and the best attention to detail.  </span></p>
<ul>
<li><span>Reversible throw pillow with the same fabric on both sides.  </span></li>
<li><span> Includes a hidden zipper for easy cover removal and cleaning.  </span></li>
<li><span>Includes a 95/5 feather down insert or a 100% poly fiber insert for outdoor styles. </span></li>
<li><span>All four sides have a clean knife-edge finish. </span></li>
<li><span>22"" x 22""</span></li>
<li><span>Proudly made for you in the USA!  </span></li>
<li><span>Spot clean as needed and lay flat to dry. </span></li>
</ul>",Thnk ,Home & Garden > Decor > Throw Pillows,"","",true,Title,Default Title,,,,,,,,P22-D-42252-MULTI,1360.77711,shopify,deny,manual,59.00,,true,true,"",https://cdn.shopify.com/s/files/1/0659/1450/3415/files/01eb1372d586961af037769aefe1f0e4fa0ae630ea93a2b93e2b133e971df2e5.jpg?v=1729801591,1,"",false,,,4454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,37.45,true,,,true,,,active
brewster-throw-pillow,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/5fc196d407b2dbbfdd6f59ce5a42192a81ae564ecf94fd732439c90571271841.jpg?v=1729801598,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
art-brush-markers-pens-for-adult-coloring-books-34-color-set,Art Brush Markers Pens for Adult Coloring Books - 34 Color Set,"<p><span class=""a-list-item"">FANTASTIC BRUSH &amp; FINE POINT, DUAL-TIP MARKERS: This double-end pen can stimulate your imagination and creativity. </span></p>
<p><span class=""a-list-item""><meta charset=""utf-8"">
<span>34 Numbered Variety of colors with water-based, vibrant ink. High-quality ink blends seamlessly to achieve beautiful coloring effects. Use the BRUSH TIP for coloring, shading, and blending. the FINE TIP for smaller details, outlining and drawing</span></span></p>
<p class=""a-size-large a-spacing-none""><span class=""a-size-large product-title-word-break"">Pair these with our various adult coloring books.</span></p>
<p class=""a-size-large a-spacing-none""><span id=""productTitle"" class=""a-size-large product-title-word-break""></span></p>
<p class=""a-size-large a-spacing-none""><span id=""productTitle"" class=""a-size-large product-title-word-break""></span></p>",Thnk ,"Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Craft Paint, Ink & Glaze > Art & Craft Paint","","",false,Title,Default Title,,,,,,,,SOUCLR,453.59237,shopify,deny,manual,15.99,,true,true,"",https://cdn.shopify.com/s/files/1/0659/1450/3415/files/IMG_0813.jpg?v=1729614247,1,"",false,,,505417,,,,,,,,,,,,,,,,,,,,,multicolor,,,,,,,stick,,,,,,,,,,,water-based,,,,,,,,,,,,,,,,,,,,lb,,7.99,true,,,true,,,draft
among-the-flowers-lip-and-cheek-tint,Among the Flowers - Lip and Cheek Tint,"<p class="""">A creamy, muted pigment made entirely from natural elements. Clays, roots, petals, and oils make these tints a natural and safe option for a pop of color on lips and cheeks. <meta charset=""utf-8""></p>
<p class="""">Deep Beetroot- beetroot infused rice bran oil, beeswax, iron oxide, frankincense and lemon essential oils</p>
<p class=""""><meta charset=""utf-8""><span>Rose Clay- oils of rice bran, sea buckthorn, and frankincense, beeswax, kaolinite (rose clay), brazilian yellow clay, zinc oxide</span></p>
<p class="""">Hibiscus Petal- hibiscus petal infused rice bran oil, beeswax, Himalayan cedarwood oil, rose clay, zinc oxide</p>",Thnk ,Health & Beauty > Personal Care > Cosmetics > Makeup > Lip Makeup > Lip & Cheek Stains,"","bath, body",true,Color,beetroot,product.metafields.shopify.color-pattern,,,,,,,DBRT-LC0.5KTBR,56.69904625,shopify,deny,manual,17.00,,true,true,"",https://cdn.shopify.com/s/files/1/0659/1450/3415/files/79f3025e7d059fe5fc3f79a877b5386988bd3f451423c863e1e23a56c5c65f60.webp?v=1729541233,1,"",false,,,6306,,,,,,,,,,,,,,,,,,,,,beetroot; hibiscus; rose-clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/Screen_Shot_2024-10-21_at_4.22.25_PM.png?v=1729542324,oz,,9.00,true,,,true,,,active
among-the-flowers-lip-and-cheek-tint,,,,,,,,,hibiscus,,,,,,,,HIB-LC0.5KTBR,56.69904625,shopify,deny,manual,17.00,,true,true,"",https://cdn.shopify.com/s/files/1/0659/1450/3415/files/Screen_Shot_2024-10-21_at_4.22.25_PM.png?v=1729542324,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/Screen_Shot_2024-10-21_at_4.22.44_PM.png?v=1729542335,oz,,9.00,,,,,,,
among-the-flowers-lip-and-cheek-tint,,,,,,,,,rose-clay,,,,,,,,"",56.69904625,shopify,deny,manual,17.00,,true,true,"",https://cdn.shopify.com/s/files/1/0659/1450/3415/files/Screen_Shot_2024-10-21_at_4.22.44_PM.png?v=1729542335,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/Screen_Shot_2024-10-21_at_4.35.00_PM_686276b7-9d26-4dd3-a8f5-84bdd9f56010.png?v=1729543142,oz,,9.00,,,,,,,
among-the-flowers-lip-and-cheek-tint,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/Screen_Shot_2024-10-21_at_4.35.00_PM_686276b7-9d26-4dd3-a8f5-84bdd9f56010.png?v=1729543142,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
art-floral-trading-luffa-tall-small-sea-blue,Art Floral Trading - Luffa Tall - Small - Sea Blue,"<p><span>Art Floral Trading specializes in modern home decor made with high-quality porcelain ceramic. All products are natural and elegant. Their handmade pieces are created with textures that mimic patterns found in nature with materials sourced responsibly while using environmentally friendly methods. </span></p>
<p>Made in Thailand</p>
<p><meta charset=""utf-8""><span>W3.25""Xl3.25""Xh6.00"", 0.94 lbs. </span></p>
<p><span>Hand wash and air dry.</span></p>",Thnk ,Home & Garden > Decor > Vases,"","",true,Title,Default Title,,,,,,,,SRI121B,426.3768278,shopify,deny,manual,31.24,,true,true,"",https://cdn.shopify.com/s/files/1/0659/1450/3415/files/3f9dc063602a5d83be4c124bc42ba75dea43ce2592c50a8c57d51835140d8748.webp?v=1729540358,1,"",false,,,2875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,15.62,true,,,true,,,active
art-floral-trading-luffa-tall-small-sea-blue,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/e97b35cd69c42a8914e57fe8bdafec07862db603208c7b4daf2b1d2aa6886638.webp?v=1729540370,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
art-floral-trading-rose-apple-sea-blue-vase,Art Floral Trading -  Rose Apple - Sea Blue Vase,"<p><meta charset=""utf-8""><span>Art Floral Trading specializes in modern home decor made with high-quality porcelain ceramic. All products are natural and elegant. Their handmade pieces are created with textures that mimic patterns found in nature with materials sourced responsibly while using environmentally friendly methods. </span></p>
<p><meta charset=""utf-8""><span>4.13""X4.13""X3.35"", 0.81 lbs.</span></p>
<p><span>Made in Thailand. </span></p>
<p><span>Handwash and air dry.</span></p>",Thnk ,Home & Garden > Decor > Vases,"","",true,Title,Default Title,,,,,,,,SRI110B,367.4098197,shopify,deny,manual,31.24,,true,true,"",https://cdn.shopify.com/s/files/1/0659/1450/3415/files/20a81a0a5644c6771803a343921ae21e85f6252aba085bcab01a911b5451d456.webp?v=1729539943,1,"",false,,,602,,,,,,,,,,,,,,,,,,,,,blue,,,,,porcelain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,round,,oz,,15.62,true,,,true,,,active
alixx-heure-du-the-diffuser-vessel,Alixx - Heure Du Thé Diffuser Vessel,"<p><meta charset=""utf-8""><span>Beautiful 4x4.7"" artisanal tumbling glass, mouth-blown vessel made in Europe. <meta charset=""utf-8"">This white glass adds a pristine modern touch to any home.</span></p>
<p><span>Pair with Alixx Heure Du Thé Diffuser reeds and oil. </span></p>",Thnk ,Home & Garden > Decor > Home Fragrance Accessories,"","",true,Title,Default Title,,,,,,,,Vase-White,453.59237,shopify,deny,manual,37.50,,true,true,"",https://cdn.shopify.com/s/files/1/0659/1450/3415/files/b2a0ac775813dd41341667879ff7502d5795bf5b53ba3d56a4fb23bf49cfcad2_524e9486-aa1b-4028-86b8-735f41a94c9b.webp?v=1729100366,1,"",false,,,500121,,,,,,,,,,,,,,,,,,,,,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
alixx-heure-du-the-diffuser-vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/e9c036a8579b597765c3ae7c102cd35cbe306bace4700a37d95dc9c1f7362fea.webp?v=1722605328,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
twist-addicted-no-3,Twist Perfume - Addicted No.3,"<p><meta charset=""utf-8""><span>YSL Black opium. </span>Step into the mesmerizing realm of Addicted No. 3 (inspired by YSL's Black Opium). Infused with the irresistible allure of dark mystery, this scent entices with a potent blend of enchanting jasmine, decadent coffee, and intricate vanilla.</p>
<p>As woody undertones merge with the lingering sweetness, patchouli accents deepen this captivating concoction. Loved by many for its irresistible charm and alluring complexity, Addicted No. 3 promises an unforgettable olfactory experience. It's a scent that leaves a lasting impression.</p>
<p><meta charset=""utf-8""><span>Ethically sourced and vegan, this cruelty-free perfume is made with recyclable materials and lightweight packaging, reflecting our commitment to sustainability.</span></p>
<p>Notes:</p>
<p><meta charset=""utf-8""><span>Top: Mandarin, Pear Sorbet, Pink Pepper,</span><br><span>Heart: Jasmine, Orange Blossom, Coffee,</span><br><span>Base: Patchouli, Vanilla, Cedarwood</span></p>",Thnk ,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes,"","bath, body",true,Title,Default Title,,,,,,,,TWISTA,113.3980925,shopify,deny,manual,35.00,,true,true,"",https://cdn.shopify.com/s/files/1/0659/1450/3415/files/ScreenShot2024-10-16at12.39.07PM.png?v=1729096784,1,"",false,,,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,17.00,true,,,true,,,active
minor-history-the-times-leather-tote,Minor History - The Times Leather Tote,"<div class=""shogun-root"" data-shogun-id=""65a6eb7cb805de00dbd3eb06"" data-shogun-site-id=""dd10c58a-8e0d-45a8-be8b-019bba29f736"" data-shogun-page-id=""65a6eb7cb805de00dbd3eb06"" data-shogun-page-version-id=""65a6eb7cb805de00dbd3eb05"" data-shogun-platform-type=""shopify"" data-shogun-variant-id=""65a6eb7cb805de00dbd3eb07"" data-shogun-page-type=""product"" data-shogun-power-up-type="""" data-shogun-power-up-id="""" data-region=""main"">
<div id=""s-bc271c31-58fb-4f1c-a96a-69a6b347a39f"" class=""shg-c"">
<p style=""font-size: 14px; line-height: 1.8em;""><span>The one tote bag that can do everything. Take it from the office to the gym to an overnight, the slouchy, full-grain leather is endlessly versatile. Dynamic side panels fold out when the bag is full and elegantly drape inward on lighter days to maintain its classic architecture. </span><br></p>
</div>
</div>
<ul>
<li><span><span style=""font-weight: 400; font-size: 13px;"" data-mce-fragment=""1"">Open interior slip pocket</span></span></li>
<li><span><span style=""font-weight: 400; font-size: 13px;"" data-mce-fragment=""1"">Secure interior zipper pocket</span></span></li>
<li><span><span style=""font-weight: 400; font-size: 13px;"" data-mce-fragment=""1"">Fits 15"" laptop</span></span></li>
<li><span><span style=""font-weight: 400; font-size: 13px;"" data-mce-fragment=""1"">Unlined interior</span></span></li>
<li><span><span style=""font-weight: 400; font-size: 13px;"" data-mce-fragment=""1"">Soft, slouchy leather</span></span></li>
<li><span>Dimensions: 20"" W x 12"" H x 6"" D</span></li>
<li><span>Handle Drop: 11.5""</span></li>
<li><span>Bottom Width: 13"" </span></li>
</ul>",Thnk ,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags > Shopper Bags","","",false,Title,Default Title,,,,,,,,TMS03HB230,907.18474,shopify,deny,manual,278.00,,true,true,"",https://cdn.shopify.com/s/files/1/0659/1450/3415/files/MinorHistory.jpg?v=1729028227,1,"",false,,,3032,,adult,,,,,,,,,,,adults,,,,leather,external-pockets; laptop-compartment,,handle; shoulder-strap,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unisex,,,lb,,139.00,true,,,true,,,draft
gym-bag-3,Gym Bag - #3,"Ready to get your fitness on? Add some punch to pumping iron with this all-over print gym bag. Made from 100% polyester and sturdy, water-resistant fabric, this bag is fun meets function. And it’s got pockets! <br>
<br>
• 100% polyester<br>
• Fabric weight: 9 oz./yd.² (305 g/m²)<br>
• Capacity: 7.93 gallons (30 l)<br>
• Water-resistant and durable <br>
• Sturdy fabric with fusible backing to add firmness <br>
• T-piping for stability <br>
• Dual padded handles <br>
• Inside pocket for valuables",Thnk,,"","",true,Title,Default Title,,,,,,,,2483512_15155,455.86033185,shopify,deny,manual,100.00,,true,true,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/all-over-print-gym-bag-white-front-66fafd0b2214c.jpg?v=1727724829,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/all-over-print-gym-bag-white-front-66fafd0b2214c.jpg?v=1727724829,oz,,46.95,true,,,true,,,active
gym-bag-3,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/all-over-print-gym-bag-white-top-66fafd0b24a77.jpg?v=1727724831,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gym-bag-3,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/all-over-print-gym-bag-white-back-66fafd0b24cad.jpg?v=1727724833,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gym-bag-3,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/all-over-print-gym-bag-white-bottom-66fafd0b24eb3.jpg?v=1727724834,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gym-bag-3,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/all-over-print-gym-bag-white-left-front-66fafd0b25067.jpg?v=1727724836,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gym-bag-3,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/all-over-print-gym-bag-white-right-front-66fafd0b2525d.jpg?v=1727724838,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gym-bag-2,Gym Bag - #2,"Ready to get your fitness on? Add some punch to pumping iron with this all-over print gym bag. Made from 100% polyester and sturdy, water-resistant fabric, this bag is fun meets function. And it’s got pockets! <br>
<br>
• 100% polyester<br>
• Fabric weight: 9 oz./yd.² (305 g/m²)<br>
• Capacity: 7.93 gallons (30 l)<br>
• Water-resistant and durable <br>
• Sturdy fabric with fusible backing to add firmness <br>
• T-piping for stability <br>
• Dual padded handles <br>
• Inside pocket for valuables",Thnk,,"","",true,Title,Default Title,,,,,,,,7581562_15155,455.86033185,shopify,deny,manual,100.00,,true,true,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/all-over-print-gym-bag-white-front-66fafafad7373.jpg?v=1727724301,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/all-over-print-gym-bag-white-front-66fafafad7373.jpg?v=1727724301,oz,,46.95,true,,,true,,,active
gym-bag-2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/all-over-print-gym-bag-white-top-66fafafadae52.jpg?v=1727724302,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gym-bag-2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/all-over-print-gym-bag-white-back-66fafafadb0be.jpg?v=1727724304,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gym-bag-2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/all-over-print-gym-bag-white-bottom-66fafafadb29d.jpg?v=1727724306,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gym-bag-2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/all-over-print-gym-bag-white-left-front-66fafafadb47b.jpg?v=1727724308,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gym-bag-2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/all-over-print-gym-bag-white-right-front-66fafafadb66f.jpg?v=1727724309,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gym-bag-1,Gym Bag - #1,"Ready to get your fitness on? Add some punch to pumping iron with this all-over print gym bag. Made from 100% polyester and sturdy, water-resistant fabric, this bag is fun meets function. And it’s got pockets! <br>
<br>
• 100% polyester<br>
• Fabric weight: 9 oz./yd.² (305 g/m²)<br>
• Capacity: 7.93 gallons (30 l)<br>
• Water-resistant and durable <br>
• Sturdy fabric with fusible backing to add firmness <br>
• T-piping for stability <br>
• Dual padded handles <br>
• Inside pocket for valuables",Thnk,,"","",true,Title,Default Title,,,,,,,,2376688_15155,455.86033185,shopify,deny,manual,100.00,,true,true,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/all-over-print-gym-bag-white-front-66faf9ef3c07f.jpg?v=1727724031,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/all-over-print-gym-bag-white-front-66faf9ef3c07f.jpg?v=1727724031,oz,,46.95,true,,,true,,,active
gym-bag-1,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/all-over-print-gym-bag-white-top-66faf9ef3de9c.jpg?v=1727724033,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gym-bag-1,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/all-over-print-gym-bag-white-back-66faf9ef3e0db.jpg?v=1727724035,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gym-bag-1,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/all-over-print-gym-bag-white-bottom-66faf9ef3e29e.jpg?v=1727724037,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gym-bag-1,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/all-over-print-gym-bag-white-left-front-66faf9ef3e473.jpg?v=1727724038,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gym-bag-1,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/all-over-print-gym-bag-white-right-front-66faf9ef3e679.jpg?v=1727724040,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gym-bag-4,Gym Bag - #4,"Ready to get your fitness on? Add some punch to pumping iron with this all-over print gym bag. Made from 100% polyester and sturdy, water-resistant fabric, this bag is fun meets function. And it’s got pockets! <br>
<br>
• 100% polyester<br>
• Fabric weight: 9 oz./yd.² (305 g/m²)<br>
• Capacity: 7.93 gallons (30 l)<br>
• Water-resistant and durable <br>
• Sturdy fabric with fusible backing to add firmness <br>
• T-piping for stability <br>
• Dual padded handles <br>
• Inside pocket for valuables",Thnk,,"","",true,Title,Default Title,,,,,,,,2998418_15155,455.86033185,shopify,deny,manual,100.00,,true,true,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/all-over-print-gym-bag-white-front-66faf1062bf6e.jpg?v=1727721752,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/all-over-print-gym-bag-white-front-66faf1062bf6e.jpg?v=1727721752,oz,,46.95,true,,,true,,,active
gym-bag-4,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/all-over-print-gym-bag-white-top-66faf1062e492.jpg?v=1727721754,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gym-bag-4,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/all-over-print-gym-bag-white-back-66faf1062e709.jpg?v=1727721756,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
